id=454  property=dbp:religion  object=Hindu  NumberOfEntitiesFoundForObject=45
son-NN  multiply=0.016318  P(son|object)=0.216216  P(object|son)=0.075472    Lift=0.00204 {Confidence word=0.103064 object=0.295265 =0.022284 Lift=0.732279}
time-NN  multiply=0.015713  P(time|object)=0.135135  P(object|time)=0.116279    Lift=0.003143 {Confidence word=0.103064 object=0.119777 =0.013928 Lift=1.128221}
legislative-JJ  multiply=0.014522  P(legislative|object)=0.162162  P(object|legislative)=0.089552    Lift=0.00242 {Confidence word=0.103064 object=0.18663 =0.016713 Lift=0.868899}
businessman-NN  multiply=0.014308  P(businessman|object)=0.081081  P(object|businessman)=0.176471    Lift=0.004769 {Confidence word=0.103064 object=0.047354 =0.008357 Lift=1.712242}
political-JJ  multiply=0.012012  P(political|object)=0.108108  P(object|political)=0.111111    Lift=0.003003 {Confidence word=0.103064 object=0.100279 =0.011142 Lift=1.078078}
candidate-NN  multiply=0.012012  P(candidate|object)=0.108108  P(object|candidate)=0.111111    Lift=0.003003 {Confidence word=0.103064 object=0.100279 =0.011142 Lift=1.078078}
city-NN  multiply=0.010725  P(city|object)=0.135135  P(object|city)=0.079365    Lift=0.002145 {Confidence word=0.103064 object=0.175487 =0.013928 Lift=0.770056}
wife-NN  multiply=0.010576  P(wife|object)=0.081081  P(object|wife)=0.130435    Lift=0.003525 {Confidence word=0.103064 object=0.064067 =0.008357 Lift=1.26557}
family-NN  multiply=0.010576  P(family|object)=0.081081  P(object|family)=0.130435    Lift=0.003525 {Confidence word=0.103064 object=0.064067 =0.008357 Lift=1.26557}

